module_index,module,symbol_type,static,name,segment,offset,file_offset
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Select_Missile_To_Target_,1,106821,718745
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Target_Ship_Value_,1,107065,718989
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Select_Ship_To_Target_,1,107626,719550
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Choose_Target_,1,107752,719676
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Combat_Ship_Class_,1,107845,719769
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Evaluate_Possible_Move_,1,108413,720337
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Bring_Weapons_To_Bear_,1,108560,720484
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Auto_Move_Ship_,1,108965,720889
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Current_Ship_Target_,1,109817,721741
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Will_Missile_Do_Damage_,1,110290,722214
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Current_Missile_Target_,1,110505,722429
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Current_Target_,1,110750,722674
18,D:\MOX\OTHERS\CMBTAI.C,code,True,Convert_Ordinal_To_Msl_Type_,1,110993,722917
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Effective_Missile_Strength_,1,111101,723025
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Average_Missile_Kills_,1,112588,724512
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Effective_Weapon_Damage_,1,113123,725047
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Effective_Beam_Strength_,1,113246,725170
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Total_Hits_,1,113414,725338
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Retreat_Check_,1,113569,725493
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Long_Range_Beam_Strength_,1,114213,726137
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Resolve_Ai_Boarding_,1,114547,726471
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Boarding_Action_Type_,1,114985,726909
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Player_Mode_,1,115770,727694
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Super_Fast_Screen_,1,116053,727977
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Refresh_Combat_Screen_Full_,1,116225,728149
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Full_Draw_Combat_Screen_,1,116410,728334
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Grey_Damage_Bars_,1,117708,729632
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Ship_Status_,1,119277,731201
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Weapon_Status_Display_,1,123597,735521
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Special_Status_Display_,1,125325,737249
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Blip2_,1,125711,737635
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Blip3_,1,125826,737750
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Blip4_,1,126037,737961
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Blip5_,1,126344,738268
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Reduced_Map_Box_,1,126801,738725
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Reduced_Combat_Map_,1,127346,739270
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Option_Panel_Lights_,1,127874,739798
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Crew_Level_Stars_,1,128069,739993
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Main_Combat_Screen_,1,128238,740162
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Ship_,1,131170,743094
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Combat_Draw_View_Ship_,1,132657,744581
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Detailed_View_Ship_,1,139045,750969
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Shield_Arcs_,1,139843,751767
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Weapon_Arcs_,1,141109,753033
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Relative_Bearing_XY_,1,141732,753656
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Relative_Bearing_,1,141856,753780
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Get_Weapon_Arc_,1,142033,753957
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Ship_To_Bitmap_,1,142118,754042
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Retreating_Ship_,1,142740,754664
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Get_Ship_Anim_Dimensions_,1,143702,755626
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Remap_Draw_Ship_Status_,1,143769,755693
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Scroll_Draw_Combat_Screen_,1,144707,756631
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Ship_Completely_On_Screen_,1,145831,757755
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Ship_On_Screen_,1,146201,758125
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Display_Combat_View_Ship_,1,146437,758361
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Crew_Quality_String_,1,146682,758606
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Plasma_Darken_,1,146883,758807
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Bombs_,1,147296,759220
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Create_Ship_Darken_Map_,1,148102,760026
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Get_Draw_Ship_Offsets_,1,148564,760488
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Get_Ship_Center_Draw_XY_,1,148803,760727
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Internals_Display_,1,148894,760818
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Fake_Combat_Buttons_,1,149793,761717
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Draw_Legal_Boxes_,1,150198,762122
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Move_Options_Background_,1,150594,762518
19,D:\MOX\OTHERS\CMBTDRW1.C,code,True,Draw_Board_Popup_,1,151240,763164
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Board_Popup_,1,151491,763415
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Apply_Internal_Damage_,1,152145,764069
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Repair_Combat_Ship_,1,153633,765557
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Clear_Internal_Space_,1,154682,766606
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Combat_Bonus_,1,154710,766634
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Computer_Bonus_,1,154751,766675
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Crew_Boarding_Combat_Bonus_,1,154797,766721
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Crew_Defensive_Combat_Bonus_,1,154829,766753
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Crew_Offensive_Combat_Bonus_,1,154861,766785
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Defensive_Combat_Bonus_,1,154893,766817
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Get_Fleet_Engineer_Bonus_,1,155148,767072
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Fighter_Pilot_Bonus_,1,155242,767166
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Get_Fleet_Pilot_Bonus_,1,155310,767234
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Combat_Ordnance_Values_,1,155402,767326
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Leader_Ordnance_Bonus_,1,155469,767393
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Get_Fleet_Ordnance_Bonus_,1,155518,767442
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Get_Fleet_Commando_Bonus_,1,155610,767534
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Commando_Bonus_,1,155702,767626
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Engineer_Bonus_,1,155770,767694
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Get_Fleet_Security_Bonus_,1,155818,767742
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Security_Bonus_,1,155910,767834
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Fleet_Defensive_Bonus_,1,155961,767885
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Fleet_Offensive_Bonus_,1,156262,768186
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Heal_System_,1,156561,768485
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Init_Internal_Space_,1,156784,768708
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Kill_Crew_,1,157359,769283
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Offensive_Combat_Bonus_,1,157405,769329
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Helmsman_Bonus_,1,157565,769489
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Weaponry_Bonus_,1,157614,769538
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Galactic_Lore_Bonus_,1,157663,769587
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Select_Internal_,1,157712,769636
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Ship_Specials_Defensive_Bonus_,1,158307,770231
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Ship_Specials_Offensive_Bonus_,1,158534,770458
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Total_Internal_Space_,1,158564,770488
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Max_Total_Internal_Space_,1,158690,770614
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Weapons_Left_,1,158816,770740
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Final_Fire_,1,158876,770800
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Defensive_Fire_Check_,1,159441,771365
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Max_Defensive_Fire_Range_,1,160115,772039
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Get_Combat_Ship_Special_Id_,1,160340,772264
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Init_Boarding_Action_,1,160445,772369
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Resolve_Raid_,1,160520,772444
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Resolve_Capture_,1,163240,775164
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Capture_Ship_,1,164626,776550
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Select_Raid_Internal_,1,165032,776956
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Damage_From_Ship_Exploding_,1,165462,777386
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Apply_Combat_Artemis_Net_,1,165519,777443
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Combat_Ship_Done_,1,165946,777870
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Combat_Ship_Done_,1,165976,777900
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Used_Teleporter_,1,166006,777930
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Teleporter_Used_,1,166028,777952
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Already_Boarded_,1,166050,777974
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Boarded_Flag_,1,166072,777996
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Being_Captured_,1,166094,778018
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Capturing_Flag_,1,166119,778043
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Clear_Capturing_Flag_,1,166144,778068
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Retarget_Missiles_Aimed_At_,1,166174,778098
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Is_Combat_Ship_Dead_,1,166266,778190
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Target_Is_Legal_For_Weapon_,1,166376,778300
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Ship_,1,166750,778674
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Get_Beam_Range_To_Hit_Bonus_,1,168966,780890
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Get_Beam_Weapon_Modifiers_,1,169012,780936
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Beam_Weapon_,1,169207,781131
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Apply_Ship_Damage_,1,170373,782297
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Facing_Shield_,1,171488,783412
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Destroy_Ship_,1,171541,783465
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Weapon_In_Range_,1,171805,783729
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Apply_Damage_To_Missile_,1,172217,784141
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Does_Combat_Planet_Have_Defenses_,1,172354,784278
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Destroy_Colony_Defense_,1,172446,784370
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Apply_Damage_To_Planet_,1,172995,784919
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Bomb_,1,173770,785694
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Weapon_Can_Fire_At_Missiles_,1,173994,785918
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Place_Ship_In_Stasis_,1,174098,786022
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Special_Weapon_,1,174127,786051
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Fighter_Bomb_,1,175136,787060
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Fighter_Beam_,1,175447,787371
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Remove_Stasis_Beam_,1,176051,787975
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Special_Is_On_,1,176101,788025
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Special_Is_Turned_On_,1,176132,788056
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Energy_Absorber_Attack_,1,176247,788171
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Pre_Weapon_Specials_,1,176946,788870
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Draw_Energy_Absorber_,1,177133,789057
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Draw_BHG_,1,177344,789268
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,BHG_,1,177703,789627
22,D:\MOX\OTHERS\CMBTMIS.C,code,True,_missile_group_offset,1,178237,790161
22,D:\MOX\OTHERS\CMBTMIS.C,code,True,_torpedo_group_offset,1,178749,790673
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Owner_,1,179005,790929
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Type_,1,179024,790948
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Coord_Movement_,1,179190,791114
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Kill_Missile_,1,179328,791252
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Did_Missile_Hit_,1,179405,791329
22,D:\MOX\OTHERS\CMBTMIS.C,code,True,Picture_Count_,1,179500,791424
22,D:\MOX\OTHERS\CMBTMIS.C,code,True,Get_Multiple_Torpedo_Coords_,1,179674,791598
22,D:\MOX\OTHERS\CMBTMIS.C,code,True,Get_Multiple_Missile_Coords_,1,180082,792006
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Missile_,1,180956,792880
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Missile_Status_,1,181561,793485
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Missiles_,1,182324,794248
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Fire_Missile_,1,182418,794342
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Coord_Movement_,1,183332,795256
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Facing_To_XY_,1,183410,795334
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Facing_,1,183452,795376
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Speed_,1,183585,795509
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_On_Combat_Screen_,1,183887,795811
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Move_Missile_,1,183991,795915
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Next_Missile_Id_,1,184861,796785
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,On_Combat_Screen_,1,184921,796845
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Is_Missile_Target_Alive_,1,184985,796909
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Resolve_Missile_,1,185055,796979
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Find_Weakest_Shield_,1,187279,799203
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Draw_Fighter_,1,187345,799269
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Retarget_Missile_,1,187864,799788
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Fighter_Ocv_,1,188301,800225
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Missile_Dcv_,1,188384,800308
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Get_Missile_Hits_,1,188565,800489
22,D:\MOX\OTHERS\CMBTMIS.C,code,False,Fighter_Combat_SFX_,1,188836,800760
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Ship_Is_In_Stasis_,1,189795,801719
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Ship_In_Black_Hole_,1,189820,801744
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Draw_Teleporting_Ship_,1,189848,801772
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Rotate_Ship_Until_Impact_,1,190377,802301
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Ship_In_Legal_Square_,1,190985,802909
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Test_Move_Until_Impact_,1,191141,803065
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Move_Ship_,1,192015,803939
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Get_Facing_,1,194033,805957
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Rotate_Ship_,1,194088,806012
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Turn_Cost_,1,194851,806775
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Move_Cost_,1,194911,806835
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Turn_To_Face_,1,195169,807093
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Wait_Until_Net_Opponent_Finished_,1,195582,807506
23,D:\MOX\OTHERS\CMBTMOV1.C,code,False,Tactical_Combat_Receive_Message_,1,195800,807724
24,D:\MOX\OTHERS\COMBAT.C,code,False,Message_Box_Titled_,1,196010,807934
24,D:\MOX\OTHERS\COMBAT.C,code,False,QLoad_Combat_Antaran_Ship_,1,196020,807944
24,D:\MOX\OTHERS\COMBAT.C,code,False,QLoad_Antaran_Defense_Fleet_,1,196338,808262
24,D:\MOX\OTHERS\COMBAT.C,code,False,Get_Leader_Combat_Bonuses_,1,196660,808584
24,D:\MOX\OTHERS\COMBAT.C,code,False,Strategic_Combat_,1,196936,808860
24,D:\MOX\OTHERS\COMBAT.C,code,False,Apply_Damage_To_Qship_,1,199722,811646
24,D:\MOX\OTHERS\COMBAT.C,code,False,Get_Non_Player_Name_,1,199875,811799
24,D:\MOX\OTHERS\COMBAT.C,code,False,Build_End_Of_Combat_Message_,1,200000,811924
24,D:\MOX\OTHERS\COMBAT.C,code,False,Qload_Ships_,1,202447,814371
24,D:\MOX\OTHERS\COMBAT.C,code,False,QGet_Hits_Bonus_,1,204322,816246
24,D:\MOX\OTHERS\COMBAT.C,code,False,QGet_Target_,1,204424,816348
24,D:\MOX\OTHERS\COMBAT.C,code,False,QGet_Target_SC_,1,204576,816500
24,D:\MOX\OTHERS\COMBAT.C,code,False,Missile_Attack_,1,204672,816596
24,D:\MOX\OTHERS\COMBAT.C,code,False,Strat_Bomb_Attack_,1,204992,816916
24,D:\MOX\OTHERS\COMBAT.C,code,False,Stellar_Converter_Attack_,1,205115,817039
24,D:\MOX\OTHERS\COMBAT.C,code,False,Draw_Qcombat_,1,205147,817071
24,D:\MOX\OTHERS\COMBAT.C,code,False,Strat_Special_Attack_,1,205148,817072
24,D:\MOX\OTHERS\COMBAT.C,code,False,Beam_Attack_,1,205343,817267
24,D:\MOX\OTHERS\COMBAT.C,code,False,Combat_Satelite_Check_,1,205644,817568
24,D:\MOX\OTHERS\COMBAT.C,code,False,Get_Colony_Hits_,1,205681,817605
24,D:\MOX\OTHERS\COMBAT.C,code,False,Resolve_Strat_Colony_Damage_,1,205814,817738
24,D:\MOX\OTHERS\COMBAT.C,code,False,Strategic_Bombardment_,1,206206,818130
24,D:\MOX\OTHERS\COMBAT.C,code,False,Bombardment_,1,206459,818383
24,D:\MOX\OTHERS\COMBAT.C,code,False,Tactical_Bombardment_,1,206721,818645
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Get_Number_Of_Ships_In_Stasis_,1,207342,819266
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Combat_Ship_Is_Functional_,1,207399,819323
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Enemy_Dissipator_Exists_,1,207457,819381
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Ship_Controlled_By_Computer_,1,207551,819475
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Send_Tactical_Combat_Message_,1,207631,819555
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Init_Ship_For_Start_Of_Turn_,1,207728,819652
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Set_Ocv_Dcv_For_All_,1,208360,820284
25,D:\MOX\OTHERS\COMBAT1.C,code,True,Ship_Initiative_Value_,1,208486,820410
25,D:\MOX\OTHERS\COMBAT1.C,code,True,qsort_ship_initiative_,1,208540,820464
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Do_Combat_Turn_,1,208767,820691
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Seeking_Missiles_,1,216740,828664
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Calc_Current_Speed_,1,217743,829667
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Check_For_Winner_,1,218203,830127
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Set_Cur_Ship_To_,1,218375,830299
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Next_Ship_,1,218532,830456
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Weapon_Is_On_,1,219212,831136
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Weapon_Is_Off_,1,219244,831168
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Remove_Continuing_Effect_Specials_,1,219276,831200
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Ship_Done_Check_,1,219405,831329
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Retreat_Ship_,1,219492,831416
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Initiate_Boarding_Action_,1,219623,831547
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Add_Missile_Fields_,1,220839,832763
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Set_Combat_Help_Fields_,1,221226,833150
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Add_Tactical_Combat_Fields_,1,222672,834596
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Assign_Combat_Grids_,1,224456,836380
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Assign_Mouse_Images_,1,225090,837014
25,D:\MOX\OTHERS\COMBAT1.C,code,False,Set_Legal_Moves_,1,226607,838531
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Combat_Screen_,1,227490,839414
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Colony_Has_Defenses_,1,227491,839415
26,D:\MOX\OTHERS\COMBINIT.C,code,True,qsort_ship_array_by_size_,1,227580,839504
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Tactical_Combat_,1,227641,839565
26,D:\MOX\OTHERS\COMBINIT.C,code,True,qsort_combat_data_by_size_,1,233183,845107
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Ship_Size_In_Squares_,1,233212,845136
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Ship_Can_Deploy_At_,1,233289,845213
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Deploy_Ships_,1,233539,845463
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Calc_Combat_Shield_Max_,1,234664,846588
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Load_Combat_Ship_,1,234826,846750
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Scroll_Combat_Screen_,1,236097,848021
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Snap_Center_Combat_Screen_,1,236809,848733
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Ship_Center_Offsets_,1,237265,849189
26,D:\MOX\OTHERS\COMBINIT.C,code,True,Load_Combat_Ship_Palette_,1,237465,849389
26,D:\MOX\OTHERS\COMBINIT.C,code,True,Load_Individual_Ship_Pictures_,1,237866,849790
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Increment_Bhg_,1,238820,850744
26,D:\MOX\OTHERS\COMBINIT.C,code,False,End_Of_Turn_Bookeeping_,1,238965,850889
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Plasma_Web_Damage_,1,239054,850978
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Recharge_Shields_,1,239504,851428
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Type_Of_Space_Station_,1,239748,851672
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Load_Antaran_Planet_,1,239827,851751
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Load_Colony_Defense_,1,240105,852029
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Load_Tactical_Colony_,1,240182,852106
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Load_Combat_Colony_Picture_,1,241690,853614
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Does_Combat_Ship_Have_Special_,1,241875,853799
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Apply_Bio_Weapon_Penalty_,1,241950,853874
26,D:\MOX\OTHERS\COMBINIT.C,code,False,End_Of_Combat_,1,242052,853976
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Unload_Combat_Ship_,1,244193,856117
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Load_Combat_Satelite_,1,244693,856617
26,D:\MOX\OTHERS\COMBINIT.C,code,False,Init_Special_Devices_,1,248310,860234
