name,offset,inferred_end,inferred_size,module_index,kind,cfg_min,cfg_end,reachable_instructions,status,foreign_entry_edges,shared_tail_edges,unresolved_edges
Expected_Missile_Damage_,102062,102618,556,18,4,102062,102358,59,shorter+unresolved,0,0,5
Expected_Beam_Bomb_Damage_,102618,103384,766,18,4,102618,103107,104,shorter+unresolved,0,0,2
Missile_Overkill_Check_,103384,103552,168,18,4,103384,103552,54,matches,0,1,0
Check_For_Launched_Fighters_,103552,103647,95,18,4,103552,103623,30,shorter,0,0,0
Is_Ship_Out_Of_Ammo_,103647,103888,241,18,4,103647,103888,51,matches+unresolved,0,0,1
Is_Ship_Targeted_By_Missile_,103888,103958,70,18,4,103616,103958,31,matches,0,1,0
Toggle_Auto_Combat_Flags_,103958,104336,378,18,4,103958,104272,25,shorter+unresolved,0,0,4
Crystal_Control_,104336,104503,167,18,4,104336,113414,35,extends+unresolved,0,0,1
Do_Auto_Ship_Turn_,104503,106267,1764,18,4,104503,113414,392,extends+unresolved,0,0,4
Target_Missile_Value_,106267,106821,554,18,4,106267,106821,148,matches+unresolved,0,0,2
Select_Missile_To_Target_,106821,107065,244,18,4,106821,107065,68,matches,0,1,0
Target_Ship_Value_,107065,107626,561,18,4,107065,107626,66,matches+unresolved,0,0,1
Select_Ship_To_Target_,107626,107752,126,18,4,107626,107752,40,matches,0,1,0
Choose_Target_,107752,107845,93,18,4,107752,107821,23,shorter,0,0,0
Combat_Ship_Class_,107845,108413,568,18,4,107845,108413,172,matches+unresolved,0,3,1
Evaluate_Possible_Move_,108413,108560,147,18,4,108413,108560,54,matches,0,0,0
Bring_Weapons_To_Bear_,108560,108965,405,18,4,108560,108965,119,matches,0,0,0
Auto_Move_Ship_,108965,109817,852,18,4,108965,109134,31,shorter+unresolved,0,0,2
Get_Current_Ship_Target_,109817,110290,473,18,4,109817,110290,105,matches+unresolved,0,0,1
Will_Missile_Do_Damage_,110290,110505,215,18,4,110290,110470,42,shorter+unresolved,0,0,3
Get_Current_Missile_Target_,110505,110750,245,18,4,110505,110750,74,matches,0,0,0
Get_Current_Target_,110750,110993,243,18,4,110750,110953,61,shorter,0,4,0
Convert_Ordinal_To_Msl_Type_,110993,111101,108,18,5,110993,111101,45,matches,0,0,0
Get_Effective_Missile_Strength_,111101,112588,1487,18,4,111101,112588,244,matches+unresolved,0,1,2
Average_Missile_Kills_,112588,113123,535,18,4,112588,113123,150,matches+unresolved,0,1,1
Get_Effective_Weapon_Damage_,113123,113246,123,18,4,113123,113246,44,matches,0,0,0
Get_Effective_Beam_Strength_,113246,113414,168,18,4,113246,113414,58,matches,0,0,0
Get_Total_Hits_,113414,113569,155,18,4,113414,113569,43,matches+unresolved,0,1,1
Retreat_Check_,113569,114213,644,18,4,113569,114213,22,matches+unresolved,0,1,1
Get_Long_Range_Beam_Strength_,114213,114547,334,18,4,114213,114547,90,matches,0,1,0
Resolve_Ai_Boarding_,114547,114985,438,18,4,114547,114985,31,matches+unresolved,0,0,1
Boarding_Action_Type_,114985,115770,785,18,4,114985,115770,108,matches+unresolved,0,0,2
Get_Player_Mode_,115770,116053,283,18,4,113407,116045,90,shorter,0,4,0
Draw_Super_Fast_Screen_,116053,116225,172,19,4,116053,116063,4,shorter+unresolved,0,0,1
Refresh_Combat_Screen_Full_,116225,116410,185,19,4,116225,116252,7,shorter+unresolved,0,0,1
Full_Draw_Combat_Screen_,116410,117708,1298,19,4,116410,116426,7,shorter+unresolved,0,0,1
Draw_Grey_Damage_Bars_,117708,119277,1569,19,4,117708,118905,134,shorter+unresolved,0,0,4
Draw_Ship_Status_,119277,123597,4320,19,4,119277,123581,234,shorter+unresolved,0,0,3
Draw_Weapon_Status_Display_,123597,125325,1728,19,4,123597,125325,499,matches,0,0,0
Draw_Special_Status_Display_,125325,125711,386,19,4,125325,146181,109,extends,0,1,0
Draw_Blip2_,125711,125826,115,19,4,125711,125826,46,matches,0,0,0
Draw_Blip3_,125826,126037,211,19,4,125826,126037,77,matches,0,1,0
Draw_Blip4_,126037,126344,307,19,4,126037,126344,110,matches,0,1,0
Draw_Blip5_,126344,126801,457,19,4,126344,126801,159,matches,0,1,0
Draw_Reduced_Map_Box_,126801,127346,545,19,4,126801,127346,169,matches,0,0,0
Draw_Reduced_Combat_Map_,127346,127874,528,19,4,127346,127874,172,matches,0,1,0
Draw_Option_Panel_Lights_,127874,128069,195,19,4,127874,128069,40,matches,0,0,0
Draw_Crew_Level_Stars_,128069,128238,169,19,4,128069,128190,23,shorter+unresolved,0,0,2
Draw_Main_Combat_Screen_,128238,131170,2932,19,4,128238,128261,8,shorter+unresolved,0,0,1
Draw_Ship_,131170,132657,1487,19,4,131170,131222,14,shorter+unresolved,0,0,1
Combat_Draw_View_Ship_,132657,139045,6388,19,4,132657,132778,35,shorter+unresolved,0,0,1
Detailed_View_Ship_,139045,139843,798,19,4,139045,139779,118,shorter+unresolved,0,1,2
Draw_Shield_Arcs_,139843,141109,1266,19,4,139843,139859,7,shorter+unresolved,0,0,1
Draw_Weapon_Arcs_,141109,141732,623,19,4,141109,141658,105,shorter+unresolved,0,0,1
Relative_Bearing_XY_,141732,141856,124,19,4,141732,141856,43,matches,0,0,0
Relative_Bearing_,141856,142033,177,19,4,141856,142033,59,matches,0,0,0
Get_Weapon_Arc_,142033,142118,85,19,4,142033,142102,26,shorter,0,0,0
Draw_Ship_To_Bitmap_,142118,142740,622,19,4,142118,142147,10,shorter+unresolved,0,0,1
Draw_Retreating_Ship_,142740,143702,962,19,4,142740,146181,198,extends+unresolved,0,0,2
Get_Ship_Anim_Dimensions_,143702,143769,67,19,4,143702,143749,22,shorter,0,0,0
Remap_Draw_Ship_Status_,143769,144707,938,19,4,143769,144707,227,matches,0,0,0
Scroll_Draw_Combat_Screen_,144707,145831,1124,19,4,144707,144742,11,shorter+unresolved,0,0,1
Ship_Completely_On_Screen_,145831,146201,370,19,4,145831,146181,57,shorter+unresolved,0,0,1
Ship_On_Screen_,146201,146437,236,19,4,146172,146437,52,matches+unresolved,0,2,1
Display_Combat_View_Ship_,146437,146682,245,19,4,146437,146505,18,shorter+unresolved,0,0,2
Crew_Quality_String_,146682,146883,201,19,4,146682,146859,47,shorter,0,0,0
Plasma_Darken_,146883,147296,413,19,4,146883,147296,136,matches,0,0,0
Draw_Bombs_,147296,148102,806,19,4,147296,147348,16,shorter+unresolved,0,0,1
Create_Ship_Darken_Map_,148102,148564,462,19,4,148102,148548,160,shorter,0,1,0
Get_Draw_Ship_Offsets_,148564,148803,239,19,4,148564,148803,74,matches,0,0,0
Get_Ship_Center_Draw_XY_,148803,148894,91,19,4,148803,148894,30,matches,0,0,0
Draw_Internals_Display_,148894,149793,899,19,4,148894,148920,9,shorter+unresolved,0,0,1
Draw_Fake_Combat_Buttons_,149793,150198,405,19,4,149793,149887,20,shorter+unresolved,0,0,1
Draw_Legal_Boxes_,150198,150594,396,19,4,150198,150214,7,shorter+unresolved,0,0,1
Move_Options_Background_,150594,151240,646,19,4,150594,150610,7,shorter+unresolved,0,0,1
Draw_Board_Popup_,151240,151491,251,19,5,151240,151491,57,matches,0,1,0
Board_Popup_,151491,152145,654,19,4,151491,152145,149,matches+unresolved,0,0,1
Apply_Internal_Damage_,152145,153633,1488,20,4,152145,153633,292,matches+unresolved,0,0,9
Repair_Combat_Ship_,153633,154682,1049,20,4,153633,154120,105,shorter+unresolved,0,0,2
Clear_Internal_Space_,154682,154710,28,20,4,154682,154710,13,matches,0,0,0
Combat_Bonus_,154710,154751,41,20,4,154710,154751,17,matches,0,0,0
Computer_Bonus_,154751,154797,46,20,4,154751,154774,6,shorter+unresolved,0,0,1
Crew_Boarding_Combat_Bonus_,154797,154829,32,20,4,154797,154818,5,shorter+unresolved,0,0,1
Crew_Defensive_Combat_Bonus_,154829,154861,32,20,4,154829,154850,5,shorter+unresolved,0,0,1
Crew_Offensive_Combat_Bonus_,154861,154893,32,20,4,154861,154882,5,shorter+unresolved,0,0,1
Defensive_Combat_Bonus_,154893,155148,255,20,4,154893,154947,15,shorter+unresolved,0,0,1
Get_Fleet_Engineer_Bonus_,155148,155242,94,20,4,155148,155242,35,matches,0,0,0
Fighter_Pilot_Bonus_,155242,155310,68,20,4,155242,155310,31,matches,0,0,0
Get_Fleet_Pilot_Bonus_,155310,155402,92,20,4,155310,155402,30,matches,0,1,0
Set_Combat_Ordnance_Values_,155402,155469,67,20,4,155402,155434,7,shorter+unresolved,0,0,1
Leader_Ordnance_Bonus_,155469,155518,49,20,4,155469,155518,17,matches,0,2,0
Get_Fleet_Ordnance_Bonus_,155518,155610,92,20,4,155518,155610,30,matches,0,1,0
Get_Fleet_Commando_Bonus_,155610,155702,92,20,4,155610,155702,30,matches,0,1,0
Commando_Bonus_,155702,155770,68,20,4,155304,155770,28,matches,0,2,0
Engineer_Bonus_,155770,155818,48,20,4,155770,155818,18,matches,0,2,0
Get_Fleet_Security_Bonus_,155818,155910,92,20,4,155818,155910,30,matches,0,1,0
Security_Bonus_,155910,155961,51,20,4,155910,155961,18,matches,0,2,0
Fleet_Defensive_Bonus_,155961,156262,301,20,4,155961,156262,93,matches+unresolved,0,0,1
Fleet_Offensive_Bonus_,156262,156561,299,20,4,156262,156292,12,shorter+unresolved,0,0,1
Heal_System_,156561,156784,223,20,4,156561,156784,49,matches+unresolved,0,0,2
Init_Internal_Space_,156784,157359,575,20,4,156784,157053,66,shorter+unresolved,0,0,4
Kill_Crew_,157359,157405,46,20,4,157359,157382,6,shorter+unresolved,0,0,1
Offensive_Combat_Bonus_,157405,157565,160,20,4,157405,157446,13,shorter+unresolved,0,0,1
Helmsman_Bonus_,157565,157614,49,20,4,157565,157614,17,matches,0,2,0
Weaponry_Bonus_,157614,157663,49,20,4,157614,157663,17,matches,0,2,0
Galactic_Lore_Bonus_,157663,157712,49,20,4,157663,157712,17,matches,0,2,0
Select_Internal_,157712,158307,595,20,4,157712,158307,82,matches+unresolved,0,0,3
Ship_Specials_Defensive_Bonus_,158307,158534,227,20,4,158307,158534,75,matches,0,0,0
Ship_Specials_Offensive_Bonus_,158534,158564,30,20,4,158534,158564,13,matches,0,0,0
Total_Internal_Space_,158564,158690,126,20,4,158564,158634,22,shorter+unresolved,0,0,1
Max_Total_Internal_Space_,158690,158816,126,20,4,158690,158760,22,shorter+unresolved,0,0,1
Weapons_Left_,158816,158876,60,20,4,158816,158876,25,matches+unresolved,0,0,1
Final_Fire_,158876,159441,565,20,4,158876,159441,174,matches,0,0,0
Defensive_Fire_Check_,159441,160115,674,20,4,153627,160115,81,matches+unresolved,0,1,1
Max_Defensive_Fire_Range_,160115,160340,225,20,4,160115,160340,72,matches,0,1,0
Get_Combat_Ship_Special_Id_,160340,160445,105,20,4,160340,160445,38,matches,0,1,0
Init_Boarding_Action_,160445,160520,75,20,4,160445,160495,14,shorter+unresolved,0,0,1
Resolve_Raid_,160520,163240,2720,20,4,160520,163240,35,matches+unresolved,0,0,1
Resolve_Capture_,163240,164626,1386,20,4,163240,164626,25,matches+unresolved,0,0,1
Capture_Ship_,164626,165032,406,20,4,164626,164933,70,shorter+unresolved,0,0,3
Select_Raid_Internal_,165032,165462,430,20,4,165032,165159,36,shorter+unresolved,0,0,1
Damage_From_Ship_Exploding_,165462,165519,57,20,4,165462,165507,12,shorter+unresolved,0,0,1
Apply_Combat_Artemis_Net_,165519,165946,427,20,4,165519,165946,27,matches+unresolved,0,1,1
Combat_Ship_Done_,165946,165976,30,20,4,165946,165976,10,matches,0,0,0
Set_Combat_Ship_Done_,165976,166006,30,20,4,165976,166006,10,matches,0,0,0
Used_Teleporter_,166006,166028,22,20,4,166006,166028,8,matches,0,1,0
Set_Teleporter_Used_,166028,166050,22,20,4,166028,166050,8,matches,0,1,0
Already_Boarded_,166050,166072,22,20,4,166050,166072,7,matches,0,1,0
Set_Boarded_Flag_,166072,166094,22,20,4,166072,166094,7,matches,0,1,0
Being_Captured_,166094,166119,25,20,4,166094,166119,7,matches,0,1,0
Set_Capturing_Flag_,166119,166144,25,20,4,166119,166144,7,matches,0,1,0
Clear_Capturing_Flag_,166144,166174,30,20,4,166144,166174,10,matches,0,0,0
Retarget_Missiles_Aimed_At_,166174,166266,92,21,4,166174,166266,35,matches,0,0,0
Is_Combat_Ship_Dead_,166266,166376,110,21,4,166266,166376,30,matches+unresolved,0,0,1
Target_Is_Legal_For_Weapon_,166376,166750,374,21,4,166376,166726,95,shorter+unresolved,0,0,1
Fire_Ship_,166750,168966,2216,21,4,166750,166913,41,shorter+unresolved,0,0,1
Get_Beam_Range_To_Hit_Bonus_,168966,169012,46,21,4,168966,169009,14,shorter+unresolved,0,0,1
Get_Beam_Weapon_Modifiers_,169012,169207,195,21,4,169012,169207,61,matches+unresolved,0,0,1
Fire_Beam_Weapon_,169207,170373,1166,21,4,169207,169613,105,shorter+unresolved,0,0,1
Apply_Ship_Damage_,170373,171488,1115,21,4,170373,171488,235,matches+unresolved,0,0,2
Facing_Shield_,171488,171541,53,21,4,171488,171541,19,matches,0,0,0
Destroy_Ship_,171541,171805,264,21,4,171541,171638,24,shorter+unresolved,0,0,1
Weapon_In_Range_,171805,172217,412,21,4,171805,172217,123,matches,0,0,0
Apply_Damage_To_Missile_,172217,172354,137,21,4,172217,172354,47,matches,0,0,0
Does_Combat_Planet_Have_Defenses_,172354,172446,92,21,4,172354,172446,17,matches+unresolved,0,0,1
Destroy_Colony_Defense_,172446,172995,549,21,4,172446,172995,21,matches+unresolved,0,0,1
Apply_Damage_To_Planet_,172995,173770,775,21,4,172995,173770,107,matches+unresolved,0,0,2
Fire_Bomb_,173770,173994,224,21,4,173770,173827,18,shorter+unresolved,0,0,1
Weapon_Can_Fire_At_Missiles_,173994,174098,104,21,4,173994,174098,41,matches,0,0,0
Place_Ship_In_Stasis_,174098,174127,29,21,4,174098,174127,11,matches,0,0,0
Fire_Special_Weapon_,174127,175136,1009,21,4,169201,175136,211,matches+unresolved,0,5,5
Fire_Fighter_Bomb_,175136,175447,311,21,4,175136,175207,21,shorter+unresolved,0,0,1
Fire_Fighter_Beam_,175447,176051,604,21,4,175447,175526,21,shorter+unresolved,0,0,1
Remove_Stasis_Beam_,176051,176101,50,21,4,176051,176101,20,matches,0,0,0
Special_Is_On_,176101,176132,31,21,4,176101,176126,7,shorter+unresolved,0,0,1
Special_Is_Turned_On_,176132,176247,115,21,4,176132,176247,44,matches,0,0,0
Energy_Absorber_Attack_,176247,176946,699,21,4,176247,176402,43,shorter+unresolved,0,0,1
Pre_Weapon_Specials_,176946,177133,187,21,4,176946,177133,61,matches,0,0,0
Draw_Energy_Absorber_,177133,177344,211,21,4,177133,177344,77,matches,0,0,0
Draw_BHG_,177344,177703,359,21,4,177344,177531,50,shorter+unresolved,0,0,1
BHG_,177703,178237,534,21,4,177703,177720,8,shorter+unresolved,0,0,1
_missile_group_offset,178237,178749,512,22,5,178237,178240,2,shorter,0,0,0
_torpedo_group_offset,178749,179005,256,22,5,178749,178752,2,shorter,0,0,0
Missile_Owner_,179005,179024,19,22,4,179005,179024,7,matches,0,0,0
Missile_Type_,179024,179190,166,22,4,179024,179190,69,matches,0,0,0
Coord_Movement_,179190,179328,138,22,4,179190,179328,55,matches,0,0,0
Kill_Missile_,179328,179405,77,22,4,179328,179405,31,matches,0,0,0
Did_Missile_Hit_,179405,179500,95,22,4,179405,179500,31,matches+unresolved,0,0,1
Picture_Count_,179500,179674,174,22,5,179500,179530,10,shorter+unresolved,0,0,1
Get_Multiple_Torpedo_Coords_,179674,180082,408,22,5,179674,180046,100,shorter,0,0,0
Get_Multiple_Missile_Coords_,180082,180956,874,22,5,180082,180956,219,matches,0,0,0
Draw_Missile_,180956,181561,605,22,4,180956,181561,174,matches+unresolved,0,0,1
Draw_Missile_Status_,181561,182324,763,22,4,181561,182324,244,matches,0,0,0
Draw_Missiles_,182324,182418,94,22,4,182324,182354,11,shorter+unresolved,0,0,1
Fire_Missile_,182418,183332,914,22,4,182418,183332,94,matches+unresolved,0,0,1
Missile_Coord_Movement_,183332,183410,78,22,4,183332,183410,30,matches,0,0,0
Missile_Facing_To_XY_,183410,183452,42,22,4,183410,183452,15,matches,0,0,0
Missile_Facing_,183452,183585,133,22,4,183452,183585,42,matches,0,0,0
Missile_Speed_,183585,183887,302,22,4,183585,183887,77,matches+unresolved,0,0,3
Missile_On_Combat_Screen_,183887,183991,104,22,4,183887,183991,40,matches,0,0,0
Move_Missile_,183991,184861,870,22,4,183991,184861,223,matches+unresolved,0,0,2
Next_Missile_Id_,184861,184921,60,22,4,184861,184921,25,matches,0,0,0
On_Combat_Screen_,184921,184985,64,22,4,184921,184985,24,matches,0,0,0
Is_Missile_Target_Alive_,184985,185055,70,22,4,184985,185055,25,matches,0,0,0
Resolve_Missile_,185055,187279,2224,22,4,185055,187279,338,matches+unresolved,0,0,4
Find_Weakest_Shield_,187279,187345,66,22,4,187279,187345,25,matches,0,1,0
Draw_Fighter_,187345,187864,519,22,4,187345,187864,151,matches,0,1,0
Retarget_Missile_,187864,188301,437,22,4,187864,188301,115,matches+unresolved,0,1,1
Fighter_Ocv_,188301,188384,83,22,4,188301,188384,26,matches+unresolved,0,0,1
Missile_Dcv_,188384,188565,181,22,4,188384,188565,67,matches+unresolved,0,0,1
Get_Missile_Hits_,188565,188836,271,22,4,188565,188836,76,matches,0,0,0
Fighter_Combat_SFX_,188836,189795,959,22,4,188836,189089,64,shorter+unresolved,0,0,2
Ship_Is_In_Stasis_,189795,189820,25,23,4,189795,189820,8,matches,0,0,0
Ship_In_Black_Hole_,189820,189848,28,23,4,189820,189842,5,shorter+unresolved,0,0,1
Draw_Teleporting_Ship_,189848,190377,529,23,4,189848,189901,16,shorter+unresolved,0,0,1
Rotate_Ship_Until_Impact_,190377,190985,608,23,4,190377,190916,110,shorter+unresolved,0,0,2
Ship_In_Legal_Square_,190985,191141,156,23,4,190985,191113,50,shorter+unresolved,0,0,1
Test_Move_Until_Impact_,191141,192015,874,23,4,191141,191260,31,shorter+unresolved,0,0,1
Move_Ship_,192015,194033,2018,23,4,192015,192059,15,shorter+unresolved,0,0,1
Get_Facing_,194033,194088,55,23,4,194033,194088,20,matches,0,0,0
Rotate_Ship_,194088,194851,763,23,4,194088,194851,113,matches+unresolved,0,0,2
Turn_Cost_,194851,194911,60,23,4,194851,194911,23,matches,0,0,0
Move_Cost_,194911,195169,258,23,4,194911,195169,94,matches,0,0,0
Turn_To_Face_,195169,195582,413,23,4,195169,195582,125,matches,0,0,0
Wait_Until_Net_Opponent_Finished_,195582,195800,218,23,4,195582,195776,51,shorter,0,0,0
Tactical_Combat_Receive_Message_,195800,196010,210,23,4,195800,196010,27,matches+unresolved,0,0,2
Message_Box_Titled_,196010,196020,10,24,4,196010,196020,5,matches,0,0,0
QLoad_Combat_Antaran_Ship_,196020,196338,318,24,4,196020,196338,88,matches,0,0,0
QLoad_Antaran_Defense_Fleet_,196338,196660,322,24,4,196338,196348,4,shorter+unresolved,0,0,1
Get_Leader_Combat_Bonuses_,196660,196936,276,24,4,196660,196936,78,matches,0,0,0
Strategic_Combat_,196936,199722,2786,24,4,196936,197058,29,shorter+unresolved,0,0,1
Apply_Damage_To_Qship_,199722,199875,153,24,4,199722,199847,41,shorter,0,0,0
Get_Non_Player_Name_,199875,200000,125,24,4,199875,200000,51,matches,0,0,0
Build_End_Of_Combat_Message_,200000,202447,2447,24,4,200000,200346,97,shorter+unresolved,0,0,1
Qload_Ships_,202447,204322,1875,24,4,202447,204322,267,matches+unresolved,0,0,2
QGet_Hits_Bonus_,204322,204424,102,24,4,204322,204424,35,matches+unresolved,0,0,1
QGet_Target_,204424,204576,152,24,4,204424,204576,50,matches+unresolved,0,0,2
QGet_Target_SC_,204576,204672,96,24,4,204576,204672,33,matches,0,1,0
Missile_Attack_,204672,204992,320,24,4,196332,204992,99,matches,0,1,0
Strat_Bomb_Attack_,204992,205115,123,24,4,204992,205115,43,matches,0,0,0
Stellar_Converter_Attack_,205115,205147,32,24,4,205115,205147,14,matches,1,0,0
Draw_Qcombat_,205147,205148,1,24,4,205147,205148,1,matches,0,0,0
Strat_Special_Attack_,205148,205343,195,24,4,196332,205343,71,matches,0,1,0
Beam_Attack_,205343,205644,301,24,4,196332,205644,96,matches,0,1,0
Combat_Satelite_Check_,205644,205681,37,24,4,205644,205681,14,matches,0,0,0
Get_Colony_Hits_,205681,205814,133,24,4,205681,205716,8,shorter+unresolved,0,0,1
Resolve_Strat_Colony_Damage_,205814,206206,392,24,4,204570,206206,102,matches,0,1,0
Strategic_Bombardment_,206206,206459,253,24,4,206206,206286,17,shorter+unresolved,0,0,1
Bombardment_,206459,206721,262,24,4,206459,206660,54,shorter+unresolved,0,2,1
Tactical_Bombardment_,206721,207342,621,24,4,206721,206742,8,shorter+unresolved,0,0,1
Get_Number_Of_Ships_In_Stasis_,207342,207399,57,25,4,207342,207399,23,matches,0,0,0
Combat_Ship_Is_Functional_,207399,207457,58,25,4,207399,207457,22,matches,0,0,0
Enemy_Dissipator_Exists_,207457,207551,94,25,4,207457,207551,31,matches,0,1,0
Ship_Controlled_By_Computer_,207551,207631,80,25,4,207551,207618,16,shorter+unresolved,0,0,2
Send_Tactical_Combat_Message_,207631,207728,97,25,4,207631,207728,25,matches,0,0,0
Init_Ship_For_Start_Of_Turn_,207728,208360,632,25,4,207728,208360,175,matches+unresolved,0,0,1
Set_Ocv_Dcv_For_All_,208360,208486,126,25,4,208360,208486,41,matches,0,0,0
Ship_Initiative_Value_,208486,208540,54,25,5,208486,208540,22,matches,0,0,0
qsort_ship_initiative_,208540,208767,227,25,5,208540,208699,62,shorter,0,0,0
Do_Combat_Turn_,208767,216740,7973,25,4,208767,208853,22,shorter+unresolved,0,0,1
Seeking_Missiles_,216740,217743,1003,25,4,216740,217743,70,matches+unresolved,0,1,3
Calc_Current_Speed_,217743,218203,460,25,4,217743,218203,132,matches+unresolved,0,1,1
Check_For_Winner_,218203,218375,172,25,4,218203,218314,35,shorter+unresolved,0,0,1
Set_Cur_Ship_To_,218375,218532,157,25,4,218375,218532,51,matches,0,0,0
Next_Ship_,218532,219212,680,25,4,218532,218602,19,shorter+unresolved,0,1,1
Weapon_Is_On_,219212,219244,32,25,4,219212,219244,11,matches,0,0,0
Weapon_Is_Off_,219244,219276,32,25,4,219244,219276,11,matches,0,0,0
Remove_Continuing_Effect_Specials_,219276,219405,129,25,4,219276,219405,26,matches+unresolved,0,0,1
Ship_Done_Check_,219405,219492,87,25,4,219405,219492,24,matches,0,1,0
Retreat_Ship_,219492,219623,131,25,4,219492,219504,5,shorter+unresolved,0,0,1
Initiate_Boarding_Action_,219623,220839,1216,25,4,219623,220839,125,matches+unresolved,0,0,2
Add_Missile_Fields_,220839,221226,387,25,4,220839,220869,11,shorter+unresolved,0,0,1
Set_Combat_Help_Fields_,221226,222672,1446,25,4,221226,221242,7,shorter+unresolved,0,0,1
Add_Tactical_Combat_Fields_,222672,224456,1784,25,4,222672,222744,20,shorter+unresolved,0,0,1
Assign_Combat_Grids_,224456,225090,634,25,4,224456,224492,15,shorter+unresolved,0,0,1
Assign_Mouse_Images_,225090,226607,1517,25,4,225090,226607,22,matches+unresolved,0,1,1
Set_Legal_Moves_,226607,227490,883,25,4,226607,227478,92,shorter+unresolved,0,0,1
Combat_Screen_,227490,227491,1,26,4,227490,227491,1,matches,0,0,0
Colony_Has_Defenses_,227491,227580,89,26,4,227491,227580,26,matches,0,0,0
qsort_ship_array_by_size_,227580,227641,61,26,5,227580,227641,23,matches,0,0,0
Tactical_Combat_,227641,233183,5542,26,4,227641,227733,28,shorter+unresolved,0,0,1
qsort_combat_data_by_size_,233183,233212,29,26,5,233183,233212,14,matches,0,0,0
Ship_Size_In_Squares_,233212,233289,77,26,4,233212,233269,25,shorter,0,0,0
Ship_Can_Deploy_At_,233289,233539,250,26,4,233289,233539,88,matches,0,0,0
Deploy_Ships_,233539,234664,1125,26,4,233539,234664,277,matches+unresolved,0,0,5
Calc_Combat_Shield_Max_,234664,234826,162,26,4,234664,234802,31,shorter+unresolved,0,0,1
Load_Combat_Ship_,234826,236097,1271,26,4,234826,235377,157,shorter+unresolved,0,0,2
