name,segment,offset,kind,module_index,file_offset
Ship_Initiative_Value_,1,208486,5,25,820410
qsort_ship_initiative_,1,208540,5,25,820464
Do_Combat_Turn_,1,208767,4,25,820691
Seeking_Missiles_,1,216740,4,25,828664
Calc_Current_Speed_,1,217743,4,25,829667
Check_For_Winner_,1,218203,4,25,830127
Set_Cur_Ship_To_,1,218375,4,25,830299
Next_Ship_,1,218532,4,25,830456
Weapon_Is_On_,1,219212,4,25,831136
Weapon_Is_Off_,1,219244,4,25,831168
Remove_Continuing_Effect_Specials_,1,219276,4,25,831200
Ship_Done_Check_,1,219405,4,25,831329
Retreat_Ship_,1,219492,4,25,831416
Initiate_Boarding_Action_,1,219623,4,25,831547
Add_Missile_Fields_,1,220839,4,25,832763
Set_Combat_Help_Fields_,1,221226,4,25,833150
Add_Tactical_Combat_Fields_,1,222672,4,25,834596
Assign_Combat_Grids_,1,224456,4,25,836380
Assign_Mouse_Images_,1,225090,4,25,837014
Set_Legal_Moves_,1,226607,4,25,838531
Combat_Screen_,1,227490,4,26,839414
Colony_Has_Defenses_,1,227491,4,26,839415
qsort_ship_array_by_size_,1,227580,5,26,839504
Tactical_Combat_,1,227641,4,26,839565
qsort_combat_data_by_size_,1,233183,5,26,845107
Ship_Size_In_Squares_,1,233212,4,26,845136
Ship_Can_Deploy_At_,1,233289,4,26,845213
Deploy_Ships_,1,233539,4,26,845463
Calc_Combat_Shield_Max_,1,234664,4,26,846588
Load_Combat_Ship_,1,234826,4,26,846750
Scroll_Combat_Screen_,1,236097,4,26,848021
Snap_Center_Combat_Screen_,1,236809,4,26,848733
Ship_Center_Offsets_,1,237265,4,26,849189
Load_Combat_Ship_Palette_,1,237465,5,26,849389
Load_Individual_Ship_Pictures_,1,237866,5,26,849790
Increment_Bhg_,1,238820,4,26,850744
End_Of_Turn_Bookeeping_,1,238965,4,26,850889
Plasma_Web_Damage_,1,239054,4,26,850978
Recharge_Shields_,1,239504,4,26,851428
Type_Of_Space_Station_,1,239748,4,26,851672
Load_Antaran_Planet_,1,239827,4,26,851751
Load_Colony_Defense_,1,240105,4,26,852029
Load_Tactical_Colony_,1,240182,4,26,852106
Load_Combat_Colony_Picture_,1,241690,4,26,853614
Does_Combat_Ship_Have_Special_,1,241875,4,26,853799
Apply_Bio_Weapon_Penalty_,1,241950,4,26,853874
End_Of_Combat_,1,242052,4,26,853976
Unload_Combat_Ship_,1,244193,4,26,856117
Load_Combat_Satelite_,1,244693,4,26,856617
Init_Special_Devices_,1,248310,4,26,860234
Load_Display_Combat_Ship_,1,248606,4,26,860530
Repair_All_Combat_Ships_,1,249831,4,26,861755
Load_Combat_Antaran_Ship_,1,250126,4,26,862050
Load_Antaran_Defense_Fleet_,1,250177,4,26,862101
Load_Antaran_Star_Fortress_,1,250254,4,26,862178
Init_Diplomatic_Relations_,1,251790,4,27,863714
End_Of_Turn_Diplomacy_Adjustments_,1,252594,4,27,864518
Diplomacy_Growth_,1,253291,4,27,865215
Change_Relations_,1,254901,4,27,866825
Reward_Check_,1,256515,4,27,868439
Determine_Diplomacy_Messages_,1,256774,4,27,868698
Determine_Bad_Message_,1,258268,4,27,870192
Sneak_Attack_Or_Declare_War_,1,259483,4,27,871407
Peace_Proposal_,1,259732,4,27,871656
Get_Demands_,1,260411,4,27,872335
Required_Alliances_,1,261424,4,27,873348
Determine_Good_Message_,1,261669,4,27,873593
Get_War_Count_,1,262184,4,27,874108
Get_Player_Contact_Count_,1,262283,4,27,874207
Fleet_Strength_Comparison_,1,262351,4,27,874275
Tech_Strength_Comparison_,1,262500,4,27,874424
Maintenance_Strength_Comparison_,1,262558,4,27,874482
Unprovoked_Good_Messages_,1,262602,4,27,874526
Sneak_Attack_War_Check_,1,264231,4,27,876155
Clear_Diplomacy_Messages_,1,264460,4,27,876384
Limit_Treaty_Modifiers_,1,264913,4,27,876837
Save_Last_Diplomacy_Messages_,1,265046,4,27,876970
Determine_First_Contacts_,1,265047,4,27,876971
Modifier_Diplomacy_Adjustments_,1,265644,4,27,877568
Find_Worst_Modifier_,1,266207,4,27,878131
Declare_War_,1,266360,4,27,878284
Break_Treaties_,1,267150,4,27,879074
Break_Research_,1,268123,4,27,880047
Break_Trade_,1,268716,4,27,880640
Break_Tribute_,1,269314,4,27,881238
Fleet_Comparison_,1,269774,4,27,881698
Tech_Comparison_,1,269883,4,27,881807
Population_Comparison_,1,269976,4,27,881900
Total_War_Loss_Comparison_,1,270095,4,27,882019
War_Loss_Comparison_,1,270309,4,27,882233
Start_Tribute_Treaty_,1,270409,4,27,882333
Start_Research_Treaty_,1,270672,4,27,882596
Start_Trade_Treaty_,1,270911,4,27,882835
Start_Treaty_,1,271150,4,27,883074
Adjust_Diplomat_Modifiers_,1,271555,4,27,883479
Declare_Peace_,1,271611,4,27,883535
Diplomacy_Broken_Contacts_,1,271874,4,27,883798
Valid_Treaty_Proposal_,1,271966,4,27,883890
Check_Treaty_Proposal_,1,272173,4,27,884097
Diplomacy_Test_,1,274758,4,27,886682
Get_Break_Treaty_Message_,1,275444,4,27,887368
Get_Break_Research_Message_,1,275657,4,27,887581
Get_Break_Trade_Message_,1,275820,4,27,887744
Get_Break_Tribute_Treaty_Message_,1,275983,4,27,887907
Get_Declare_War_Message_,1,276156,4,27,888080
Get_Gift_Response_,1,276259,4,27,888183
Get_Demand_Response_,1,276953,4,27,888877
Get_Player_Diplomacy_Personality_,1,278166,4,27,890090
NPC_Sneak_Attacks_,1,278235,4,27,890159
Sneak_Attack_Evaluations_,1,279713,4,27,891637
Set_Demands_,1,281792,4,27,893716
Clear_Threat_Turn_,1,281933,4,27,893857
Get_Design_Combat_Bonuses_,1,281984,4,28,893908
Get_Ship_Combat_Bonuses_,1,282203,4,28,894127
Init_Ship_Designs_,1,282559,4,28,894483
Load_Antaran_Ship_Design_,1,282956,4,28,894880
Load_Small_Antaran_Combat_Ship_,1,282977,4,28,894901
Load_Small_Antaran_Design_,1,283492,4,28,895416
Load_Medium_Antaran_Combat_Ship_,1,283692,4,28,895616
Load_Medium_Antaran_Design_,1,284253,4,28,896177
Load_Large_Antaran_Combat_Ship_,1,284472,4,28,896396
Load_Large_Antaran_Design_,1,285148,4,28,897072
Load_Huge_Antaran_Combat_Ship_,1,285458,4,28,897382
Load_Huge_Antaran_Design_,1,286230,4,28,898154
Load_Titan_Antaran_Combat_Ship_,1,286567,4,28,898491
Load_Titan_Antaran_Design_,1,287446,4,28,899370
Load_Doom_Star_Ship_Design_,1,287840,4,28,899764
Update_Ship_Names_To_New_Language_,1,287876,4,28,899800
Load_Colony_Ship_Design_,1,287949,4,28,899873
Load_Outpost_Ship_Design_,1,288134,4,28,900058
Load_Transport_Ship_Design_,1,288318,4,28,900242
Best_Warp_Drive_,1,288550,4,28,900474
Best_Ship_Shield_,1,288670,4,28,900594
Best_Computer_,1,288781,4,28,900705
Best_Armor_,1,288863,4,28,900787
Best_Beam_Weapon_,1,289003,4,28,900927
Best_Point_Defense_Weapon_,1,289180,4,28,901104
Point_Defense_Damage_Per_Space_,1,289338,4,28,901262
Best_Point_Defense_Weapon_By_Size_,1,289400,4,28,901324
Best_Missile_Weapon_,1,289574,4,28,901498
Best_Missile_Weapon_NT_,1,289786,4,28,901710
Best_Bomb_Weapon_,1,289954,4,28,901878
Best_Strat_Special_Weapon_,1,290106,4,28,902030
Best_Beam_To_Hit_Special_,1,290308,4,28,902232
Best_Beam_Damage_Special_,1,290418,4,28,902342
Best_Beam_Defense_Special_,1,290544,4,28,902468
Best_Missile_Defense_Special_,1,290670,4,28,902594
Best_Missile_Damage_Special_,1,290796,4,28,902720
Best_Shield_Special_,1,290930,4,28,902854
Best_Ship_Fuel_,1,290975,4,28,902899
Update_Player_Ship_Designs_,1,291090,4,28,903014
Update_Equipment_On_Ships_Being_Built_,1,291223,4,28,903147
Update_Automatic_Design_Equipment_,1,291499,4,28,903423
Update_Strategic_Ship_Designs_,1,291783,4,28,903707
Update_Player_Strategic_Ship_Designs_,1,292001,4,28,903925
Cost_Of_Strategic_Design_,1,292198,4,28,904122
Calc_Player_FTL_Speed_,1,292247,4,28,904171
Get_FTL_Speed_,1,292310,4,28,904234
Strat_Beam_Weapon_Count_,1,292375,4,28,904299
Strat_Missile_Weapon_Count_,1,292433,4,28,904357
Strat_Special_Weapon_Count_,1,292445,4,28,904369
Strat_Bomb_Weapon_Count_,1,292457,4,28,904381
Update_Strategic_Design_Weapons_Specials_,1,292469,4,28,904393
Auto_Strategic_Design_Ship_,1,292977,4,28,904901
Update_Strategic_Ship_,1,293195,4,28,905119
Load_Dragon_Ship_Design_,1,293378,4,28,905302
Load_Hydra_Ship_Design_,1,293660,4,28,905584
Load_Amoeba_Ship_Design_,1,293899,4,28,905823
Load_Eel_Ship_Design_,1,294164,4,28,906088
Load_Crystal_Ship_Design_,1,294427,4,28,906351
Load_Guardian_Ship_Design_,1,294700,4,28,906624
Check_For_Auto_Refit_,1,295048,4,28,906972
Repair_Ships_At_Colonies_,1,295157,4,28,907081
Repair_Ship_Full_,1,295411,4,28,907335
Ship_Has_Weapon_,1,295536,4,28,907460
Get_Design_Structure_,1,295615,4,28,907539
Get_Structure_,1,295728,4,28,907652
Get_Ship_Structure_,1,295815,4,28,907739
Get_Ship_Armor_Hits_,1,295973,4,28,907897
Load_Loknar_Ship_Design_,1,296071,4,28,907995
Load_Player_Ship_Palette_,1,296416,4,29,908340
Get_Ship_Id_Picture_Seg_,1,296568,4,29,908492
Get_Ship_Picture_Seg_,1,296599,4,29,908523
Get_Ship_Picture_Segk_,1,296603,4,29,908527
Ken_Defaults_,1,296659,4,29,908583
Ken_Init_,1,296659,4,29,908583
Get_Weighted_Choice_,1,296660,4,29,908584
Get_Weighted_Choice_Long_,1,296779,4,29,908703
Get_Weighted_Best_Choice_,1,296883,4,29,908807
Get_Weighted_Choice_Best_Long_,1,296967,4,29,908891
Get_Derelict_Applications_,1,297043,4,29,908967
Init_NPC_Personalities_Objectives_Themes_,1,297430,4,29,909354
Ken_Get_Text_Message_,1,298782,4,29,910706
Player_Score_Modifier_,1,298826,4,30,910750
Reload_Racial_Option_Screen_,1,298947,4,30,910871
Calculate_Picks_,1,299091,4,30,911015
Draw_Race_Option_Background_,1,299269,4,30,911193
Draw_Racial_Option_Screen_,1,300709,4,30,912633
Set_Race_Option_Help_List_,1,303009,4,30,914933
Racial_Option_Screen_,1,304060,4,30,915984
Add_Race_Options_Fields_,1,305876,4,30,917800
Convert_Player_To_Flags_,1,306583,4,30,918507
Convert_Flags_To_Player_,1,306744,4,30,918668
Reload_Option_Strings_,1,306932,4,30,918856
Real_Ability_Cost_,1,307049,4,30,918973
Setup_Evolutionary_Upgrade_,1,307370,4,30,919294
Add_Race_Options_Fields_EM_,1,307530,4,30,919454
Calculate_EM_Picks_,1,308415,4,30,920339
Convert_Player_To_Flags_EM_,1,308429,4,30,920353
Convert_Flags_To_Player_EM_,1,308645,4,30,920569
Evolutionary_Mutation_Screen_,1,308809,4,30,920733
Convert_Custom_Race_Flags_,1,310308,4,31,922232
Reload_Race_Selection_Screen_,1,310388,4,31,922312
Draw_Race_Selection_Screen_,1,310679,4,31,922603
Message_Build_,1,311822,4,31,923746
Set_Race_Select_Help_,1,311899,4,31,923823
Race_Selection_Screen_,1,312592,4,31,924516
Draw_Flag_Screen_,1,315191,4,31,927115
Set_Flag_Screen_Help_,1,315391,4,31,927315
Flag_Screen_,1,315452,4,31,927376
Draw_Naming_Popup_,1,316019,4,31,927943
Naming_Popup_,1,316091,4,31,928015
Ship_Has_Special_,1,316307,4,32,928231
Ship_Has_Stealth_Device_,1,316379,4,32,928303
Find_Ship_Stacks_,1,316446,4,32,928370
Ken_Test_,1,316952,4,32,928876
Split_Stack_,1,317065,4,32,928989
Set_Stack_Location_,1,317564,4,32,929488
Set_Stack_XY_,1,317623,4,32,929547
Update_Ship_Stack_,1,317698,4,32,929622
Remove_Non_Detected_Ships_,1,317779,4,32,929703
Delete_Ship_Stack_,1,318852,4,32,930776
Delete_Ship_Node_,1,318889,4,32,930813
Sort_Ships_In_Stack_,1,318944,5,32,930868
Build_Ship_Type_Array_,1,319049,5,32,930973
qsort_ships_by_type_,1,319229,5,32,931153
Load_Tech_Names_,1,319242,4,33,931166
Init_Tech_,1,319971,4,33,931895
At_Least_One_App_Researchable_,1,320511,4,33,932435
Tech_Is_Legal_For_Player_,1,320641,4,33,932565
Init_Player_Tech_,1,320863,4,33,932787
Base_Generic_Dcv_,1,322281,4,34,934205
Base_Generic_Ocv_,1,322361,4,34,934285
Satelite_Strength_Vs_Ships_,1,322418,4,34,934342
Modified_Weapon_Strength_,1,323111,4,34,935035
Strength_Hits_Modifier_,1,323284,4,34,935208
Ship_Strength_Vs_Ships_In_Nebula_,1,323337,4,34,935261
Ship_Strength_Vs_Ships_,1,323351,4,34,935275
Ship_Strength_Vs_Shield_,1,323403,4,34,935327
Current_Ship_Hits_,1,324291,4,34,936215
Max_Ship_Hits_,1,324342,4,34,936266
Ship_Strength_Vs_Planetary_Shield_,1,324473,4,34,936397
Missile_Base_Strength_,1,324900,4,34,936824
Phasor_Base_Strength_,1,325027,4,34,936951
Fighter_Garrison_Strength_,1,325196,4,34,937120
Colony_Ground_Strength_Vs_Player_,1,325447,4,34,937371
Colony_Space_Strength_Vs_Player_,1,325636,4,34,937560
Get_Best_Ship_Shield_Value_,1,325745,4,34,937669
Get_Competition_Player_Tech_Values_,1,325841,4,35,937765
Human_Player_Best_Weapons_Are_Beams_,1,325927,4,35,937851
Fighters_Available_,1,325992,4,35,937916
Special_Weapons_Available_,1,326048,4,35,937972
Special_Devices_Available_,1,326122,4,35,938046
Get_Ship_Class_,1,326279,4,35,938203
Special_Legal_For_Design_,1,327052,4,35,938976
Add_Specials_To_Design_,1,327188,4,35,939112
Add_Theme_Special_To_Design_,1,327871,4,35,939795
Add_Fighters_To_Design_,1,328108,4,35,940032
Determine_Missile_Weapon_Modifications_,1,328546,4,35,940470
Add_Missile_Weapon_To_Design_,1,329593,4,35,941517
Determine_Bomb_Weapon_,1,329903,4,35,941827
Add_Bomb_Weapon_To_Design_,1,330333,4,35,942257
Determine_Beam_Weapon_Modifications_,1,330585,4,35,942509
Add_Beam_Weapon_To_Design_,1,332927,4,35,944851
Auto_Design_Ship_,1,333477,4,35,945401
Reload_Hotseat_Screen_,1,337354,4,36,949278
Fade_Into_Hotseat_Screen_,1,337486,5,36,949410
Draw_Hotseat_Screen_,1,337622,4,36,949546
Init_Hotseat_Screen_,1,337885,5,36,949809
Hotseat_Screen_,1,338146,4,36,950070
Num_Adv_Civ_Planets_,1,338871,5,37,950795
qsort_planet_worth_,1,338913,5,37,950837
Build_Parsec_Star_Distances_,1,338922,5,37,950846
Advanced_Civilization_Colonies_,1,339056,4,37,950980
Build_Adv_Civ_Star_List_,1,339608,5,37,951532
Build_Adv_Civ_Planet_List_,1,340021,5,37,951945
Get_Worth_For_All_Planets_,1,340310,5,37,952234
Get_Adv_Civ_Planet_Worthiness_,1,340569,5,37,952493
Proximity_Bonus_,1,340754,5,37,952678
Player_Has_Colony_At_Star_,1,340990,5,37,952914
Get_Next_Adv_Civ_Planet_,1,341020,5,37,952944
Choose_Adv_Civ_Planets_,1,341367,5,37,953291
Assign_Advanced_Civilization_Starting_Ships_,1,342088,4,37,954012
List_Of_Other_Players_With_Same_Planet_,1,342112,5,37,954036
Get_Saved_Planet_Worth_,1,342113,5,37,954037
Twiddle_Selected_Adv_Civ_Planets_,1,342185,5,37,954109
Init_Adv_Civ_Homeworlds_,1,342874,5,37,954798
Twiddle_Planet_,1,342927,5,37,954851
Get_Players_Planet_Worthiness_Average_,1,343200,5,37,955124
Write_Adv_Civ_Planet_Info_,1,343306,5,37,955230
Antaran_Invasion_Check_,1,343442,4,38,955366
Antaran_Defensive_Force_,1,343514,5,38,955438
Antaran_Defensive_Resource_Bonus_,1,343558,5,38,955482
Antaran_Offensive_Resource_Bonus_,1,343593,5,38,955517
Antaran_Delay_,1,343628,5,38,955552
Antaran_Offensive_Force_,1,343667,5,38,955591
Antaran_Total_Resources_,1,343710,5,38,955634
Antarans_Should_Attack_,1,343773,5,38,955697
Build_Antaran_Defensive_Ships_,1,343964,5,38,955888
Build_Antaran_Offensive_Ships_,1,344011,5,38,955935
Build_Antaran_Ships_,1,344048,5,38,955972
Build_List_Of_Stars_By_Player_,1,344849,5,38,956773
Delta_Stardate_,1,344981,4,38,956905
Deploy_Antaran_Ships_,1,344992,5,38,956916
Get_Antaran_Target_Star_,1,345508,5,38,957432
Increment_Antaran_Resource_Level_,1,345580,5,38,957504
Antaran_Defensive_Force_At_Maximum_,1,345789,5,38,957713
Kill_Antaran_Defensive_Ship_,1,345849,4,38,957773
Kill_Antaran_Offensive_Ship_,1,345931,4,38,957855
Modify_Antaran_Resource_Level_,1,345996,4,38,957920
Next_Antaran_Ship_Size_,1,345997,5,38,957921
No_Small_Ships_After_N_Turns_,1,346071,5,38,957995
No_Medium_Ships_After_N_Turns_,1,346139,5,38,958063
Restock_Antaran_Ship_,1,346207,4,38,958131
__assertha_,1,346243,4,39,958167
hgetch_,1,346492,4,39,958416
Add_Generic_Replacement_Fields_,1,346626,5,40,958550
Add_Replacement_Weapon_Fields_,1,347028,5,40,958952
Add_Special_System_Fields_,1,348808,5,40,960732
Application_Type_,1,349405,4,40,961329
Clear_Weapon_Replacement_Fields_,1,349418,5,40,961342
Draw_Darkened_Design_Screen_,1,349497,5,40,961421
Draw_Generic_Replacement_Box_Help_,1,349580,5,40,961504
Draw_Generic_Replacement_Box_,1,350040,5,40,961964
Draw_Special_Systems_Replacement_Box_,1,350291,5,40,962215
Draw_Special_Systems_Scroll_Bar_,1,350499,4,40,962423
Draw_Weapons_Arc_Box_,1,350763,5,40,962687
Draw_Weapons_Mod_Box_,1,351013,5,40,962937
Draw_Weapons_Rack_Box_,1,351282,5,40,963206
Draw_Weapons_Replacement_Box_,1,351482,5,40,963406
Draw_Weapons_Scroll_Bar_,1,352051,4,40,963975
Generic_Replacement_Box_,1,352318,4,40,964242
Generic_Replacement_Box_Choices_,1,352878,5,40,964802
Generic_Replacement_Box_Dimensions_,1,353208,5,40,965132
Get_Weapon_Mod_Field_XYs_,1,353437,5,40,965361
Get_Weapons_Box_Base_Dimensions_,1,353916,5,40,965840
Have_Tractor_Beam_Weapon_,1,354037,5,40,965961
Items_Selected_,1,354114,5,40,966038
Mod_Allowed_On_Weapon_Type_,1,354188,5,40,966112
New_Arc_Space_,1,354320,5,40,966244
New_Mod_Space_,1,354416,5,40,966340
Print_Computer_Data_,1,354557,5,40,966481
Print_Main_Weapon_Box_,1,355564,5,40,967488
Print_Shield_Data_,1,357138,5,40,969062
Print_Special_System_Data_,1,358015,5,40,969939
Print_Weapon_Mod_Help_Description_,1,359367,5,40,971291
Print_Weapon_Modification_Message_,1,359631,5,40,971555
Redraw_Main_Design_Screen_To_Background_,1,360016,5,40,971940
Scan_Replacement_Fields_,1,360092,5,40,972016
Set_New_Weapon_Modifications_,1,360284,5,40,972208
Set_Up_Special_System_Scroll_Bar_,1,360351,5,40,972275
Set_Up_Weapon_Display_,1,360444,5,40,972368
Set_Up_Weapon_Scroll_Bar_,1,360823,5,40,972747
Should_Add_Mod_,1,361055,5,40,972979
Space_With_Weapons_,1,361101,5,40,973025
Space_With_Weapon_,1,361247,4,40,973171
Special_System_Choices_,1,361491,4,40,973415
Special_System_Exclusion_,1,362003,5,40,973927
Special_System_Replacement_Box_Dimensions_,1,362187,5,40,974111
Special_Systems_Box_,1,362325,4,40,974249
System_Added_Cost_And_Space_,1,363837,5,40,975761
Update_Field_Item_Chosen_,1,364003,5,40,975927
Update_Weapon_Modification_Data_,1,364096,5,40,976020
Update_Weapon_Replacement_,1,364152,5,40,976076
Valid_Modifications_,1,364682,5,40,976606
Weapon_Choice_Valid_,1,364963,5,40,976887
Weapon_Choices_,1,365083,5,40,977007
Weapon_Index_,1,365865,5,40,977789
Weapon_Replacement_Help_,1,365883,5,40,977807
Weapons_Replacement_Box_,1,365955,4,40,977879
Window_Box_,1,368175,4,40,980099
qsort_by_research_cost_,1,368217,5,40,980141
Add_Design_Buttons_,1,368226,4,41,980150
Add_Size_Button_,1,369637,5,41,981561
Assert_Template_,1,369651,4,41,981575
Bonus_For_Regular_Mods_,1,369670,5,41,981594
Bonus_For_Special_Mods_,1,370230,5,41,982154
Bonus_For_Weapon_Arcs_,1,370304,5,41,982228
Build_Design_Template_,1,370337,5,41,982261
Build_Initial_Design_Template_,1,370632,4,41,982556
Update_N_Weapons_In_Design_,1,371483,5,41,983407
Update_N_Spec_Systems_In_Design_,1,371534,5,41,983458
Check_For_Auto_Repeat_,1,371610,5,41,983534
Has_Damper_Field_,1,372030,5,41,983954
Check_Generic_Replacement_Fields_,1,372092,4,41,984016
Check_Plus_Minus_Buttons_,1,372374,4,41,984298
Check_Special_System_Fields_,1,372635,4,41,984559
Check_Weapon_Fields_,1,372975,4,41,984899
Clear_Design_,1,373319,4,41,985243
Clear_Design_For_Colony_Builds_,1,373570,4,41,985494
Clear_Special_System_Slot_,1,373684,4,41,985608
Clear_Weapon_Slot_,1,373800,4,41,985724
Computer_Cost_,1,373975,4,41,985899
Cost_Given_M_Level_,1,374041,4,41,985965
Cost_Of_Design_,1,374135,4,41,986059
Current_Design_Armor_Absorption_,1,374651,5,41,986575
Current_Design_Combat_Speed_,1,374735,5,41,986659
Current_Design_Has_Special_System_,1,374783,5,41,986707
Current_Design_Min_Combat_Speed_,1,374826,5,41,986750
Current_Design_Max_Combat_Speed_,1,374858,5,41,986782
Current_Design_Base_Combat_Speed_,1,374890,5,41,986814
Current_Design_Shield_,1,374994,4,41,986918
Current_Design_Shield_Cost_,1,375003,4,41,986927
Current_Design_Shield_Space_,1,375013,4,41,986937
Current_Design_Shield_Absorption_,1,375023,5,41,986947
Current_Design_Structural_Points_,1,375066,5,41,986990
Printed_Design_Cost_,1,375113,5,41,987037
Design_Cost_For_Player_,1,375197,4,41,987121
Design_Screen_,1,375218,4,41,987142
Design_Template_Costs_,1,376967,4,41,988891
Design_Template_Space_Requirements_,1,377479,4,41,989403
Design_Weapon_Damage_String_,1,377982,4,41,989906
Draw_Design_Screen_,1,378573,4,41,990497
Draw_Down_Buttons_,1,378628,4,41,990552
Get_Colony_Handle_,1,378993,4,41,990917
Get_Ship_Design_Name_,1,379031,4,41,990955
Get_Ship_Size_Button_Field_XY_,1,379129,5,41,991053
Load_Design_Screen_Pictures_,1,379277,4,41,991201
Max_Recharge_Rate_,1,380971,4,41,992895
Miniaturization_Level_,1,381000,4,41,992924
Modify_Weapon_By_Arcs_,1,381150,4,41,993074
N_Weapon_Arcs_,1,381199,4,41,993123
N_Replacements_For_Generic_Item_,1,381234,4,41,993158
Number_Of_Special_Systems_,1,381287,4,41,993211
Number_Of_Weapons_Loaded_,1,381329,4,41,993253
One_Weapon_Space_Without_M_Level_,1,381364,4,41,993288
Print_Current_Design_,1,381596,4,41,993520
Print_Ship_Size_Error_Message_,1,385169,5,41,997093
Cost_Reduction_For_Govt_Type_,1,385440,4,41,997364
Replacement_Exists_,1,385500,4,41,997424
Set_Flashing_Colors_,1,385600,5,41,997524
Shield_Cost_,1,385768,4,41,997692
Shield_Cost_Given_M_Level_,1,385814,4,41,997738
Shield_Space_,1,385897,4,41,997821
Shield_Space_Given_M_Level_,1,385934,4,41,997858
Shield_Strength_,1,386003,5,41,997927
Space_For_System_Replacement_,1,386094,5,41,998018
Space_For_Weapon_Replacement_,1,386417,5,41,998341
Space_Given_M_Level_,1,386574,4,41,998498
Tech_App_To_Tech_Id_,1,386718,4,41,998642
Tech_Level_,1,386826,4,41,998750
Total_Design_Cost_,1,386935,4,41,998859
Total_Design_Space_,1,387103,4,41,999027
Total_Space_Used_,1,387170,4,41,999094
Update_Calculated_Design_Data_,1,387290,4,41,999214
Update_Player_Design_,1,387656,5,41,999580
Weapon_Cost_,1,388212,4,41,1000136
Weapon_Needs_Racks_,1,388526,4,41,1000450
One_Weapon_Space_,1,388550,4,41,1000474
Weapon_Space_,1,388750,4,41,1000674
