caller_module_index,caller_module,caller,callee_module_index,callee_module,callee,call_sites
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,105,D:\MOX\OTHERS\CONTACT.C,Compute_Contacts_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,107,D:\MOX\OTHERS\INVASION.C,Check_All_Rebellions_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,108,D:\MOX\OTHERS\LOSTSHIP.C,Lose_Out_Of_Range_Ships_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,109,D:\MOX\OTHERS\MAINTAIN.C,Make_Scrap_Ships_Dead_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,110,D:\MOX\OTHERS\MSG.C,Add_Ongoing_Event_Msgs_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,110,D:\MOX\OTHERS\MSG.C,Allocate_Msg_Slots_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,116,D:\MOX\OTHERS\REPORT.C,Initialize_Reports_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,118,D:\MOX\OTHERS\SETTLER.C,Move_Settlers_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,119,D:\MOX\OTHERS\SHIPMOVE.C,Allocate_New_Ship_Slots_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,119,D:\MOX\OTHERS\SHIPMOVE.C,Move_All_Ships_Toward_Stars_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,119,D:\MOX\OTHERS\SHIPMOVE.C,Reset_Needless_Ignore_Combat_Ships_Flags_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,120,D:\MOX\OTHERS\SPY.C,Resolve_Spies_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,121,D:\MOX\OTHERS\TRADE.C,Process_Trade_And_Research_Agreements_,1
6,L:\MOX\NEXTTURN.C,Next_Turn_Calc_,122,D:\MOX\BILL.C,Record_History_,1
7,L:\MOX\ERICNET.C,Add_Building_,68,D:\MOX\OTHERS\COLBLDG.C,Delete_Prod_From_Colony_Queue_,7
7,L:\MOX\ERICNET.C,Add_Building_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
7,L:\MOX\ERICNET.C,Add_Building_,107,D:\MOX\OTHERS\INVASION.C,Colony_Infantry_Barracks_Limit_,1
7,L:\MOX\ERICNET.C,Add_Building_,107,D:\MOX\OTHERS\INVASION.C,Colony_Tank_Barracks_Limit_,1
7,L:\MOX\ERICNET.C,Add_Building_,119,D:\MOX\OTHERS\SHIPMOVE.C,Update_Ship_ETAs_,1
7,L:\MOX\ERICNET.C,Best_Instructor_Bonus_,58,D:\MOX\OTHERS\OFFICER.C,Officer_Has_Special_Skill_,2
7,L:\MOX\ERICNET.C,Best_Instructor_Bonus_,58,D:\MOX\OTHERS\OFFICER.C,Officer_Skill_Bonus_,1
7,L:\MOX\ERICNET.C,Do_All_Ships_XP_Check_,7,L:\MOX\ERICNET.C,Best_Instructor_Bonus_,1
7,L:\MOX\ERICNET.C,Do_All_Ships_XP_Check_,7,L:\MOX\ERICNET.C,Do_XP_For_Ship_,1
7,L:\MOX\ERICNET.C,Do_All_Ships_XP_Check_,47,D:\MOX\OTHERS\HACCESS.C,Ship_Owner_,1
7,L:\MOX\ERICNET.C,Do_XP_For_Ship_,7,L:\MOX\ERICNET.C,Calc_Ship_Level_,1
7,L:\MOX\ERICNET.C,Do_XP_For_Ship_,7,L:\MOX\ERICNET.C,Do_Academy_At_Location_Check_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,4,L:\MOX\INITGAME.C,Init_Colony_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,7,L:\MOX\ERICNET.C,Add_Building_,2
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,28,D:\MOX\OTHERS\INITSHIP.C,Load_Colony_Ship_Design_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,39,D:\MOX\OTHERS\ASSERT.C,hgetch_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,68,D:\MOX\OTHERS\COLBLDG.C,Create_Ship_,3
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,74,D:\MOX\OTHERS\COLONY.C,Set_Colony_Globals_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Can_Build_Product_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Race_Pop_Limit_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,117,D:\MOX\OTHERS\RUSS.C,PFMT_,1
7,L:\MOX\ERICNET.C,Init_Homeworld_Colony_,7,L:\MOX\ERICNET.C,Init_Homeworld_Colony2_,1
7,L:\MOX\ERICNET.C,Remove_Building_,68,D:\MOX\OTHERS\COLBLDG.C,Delete_From_Colony_Queue_,2
7,L:\MOX\ERICNET.C,Remove_Building_,68,D:\MOX\OTHERS\COLBLDG.C,Delete_Prod_From_Colony_Queue_,1
7,L:\MOX\ERICNET.C,Remove_Building_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Calculation_,1
7,L:\MOX\ERICNET.C,Remove_Building_,102,D:\MOX\OTHERS\COLCALC.C,Colony_Environmental_Stuff_,1
7,L:\MOX\ERICNET.C,Remove_Building_,102,D:\MOX\OTHERS\COLCALC.C,Compute_Star_Colony_Stuff_,1
7,L:\MOX\ERICNET.C,Remove_Building_,107,D:\MOX\OTHERS\INVASION.C,Assign_New_Home_Planet_,1
7,L:\MOX\ERICNET.C,Remove_Building_,107,D:\MOX\OTHERS\INVASION.C,Enforce_Population_Limits_At_Colony_,1
7,L:\MOX\ERICNET.C,Remove_Building_,119,D:\MOX\OTHERS\SHIPMOVE.C,Update_Ship_ETAs_,1
9,D:\MOX\ANTAROOM.C,Draw_Main_Antaran_Room_Screen_,16,D:\MOX\JIM.C,Play_Streaming_Music_,1
9,D:\MOX\ANTAROOM.C,Draw_Main_Antaran_Room_Screen_,122,D:\MOX\BILL.C,_Get_Paragraph_Max_Height_,1
9,D:\MOX\ANTAROOM.C,Draw_Main_Antaran_Room_Screen_,122,D:\MOX\BILL.C,_Print_Paragraph_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,1,L:\MOX\MOX2.C,Get_Auto_Function_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,1,L:\MOX\MOX2.C,Put_Auto_Function_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,9,D:\MOX\ANTAROOM.C,Draw_Main_Antaran_Room_Screen_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,9,D:\MOX\ANTAROOM.C,Get_Antaran_Room_Message_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,9,D:\MOX\ANTAROOM.C,Reload_Main_Antaran_Room_Screen_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,16,D:\MOX\JIM.C,Play_Background_Music_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,16,D:\MOX\JIM.C,Play_Streaming_Music_,1
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,79,D:\MOX\OTHERS\ERIC.C,Fast_Fade_Out_,2
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,79,D:\MOX\OTHERS\ERIC.C,Set_Fade_Percent_,2
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,79,D:\MOX\OTHERS\ERIC.C,Set_Fade_Speed_Percent_,2
9,D:\MOX\ANTAROOM.C,Main_Antaran_Room_Screen_,117,D:\MOX\OTHERS\RUSS.C,Release_All_Blocks_,1
10,D:\MOX\SMACK.C,Play_Cinematic_,1,L:\MOX\MOX2.C,Get_Auto_Function_,1
10,D:\MOX\SMACK.C,Play_Cinematic_,1,L:\MOX\MOX2.C,Put_Auto_Function_,1
10,D:\MOX\SMACK.C,Play_Cinematic_,10,D:\MOX\SMACK.C,Smack_Fade_,3
10,D:\MOX\SMACK.C,Play_Cinematic_,16,D:\MOX\JIM.C,Play_Background_Music_,1
10,D:\MOX\SMACK.C,Play_Cinematic_,79,D:\MOX\OTHERS\ERIC.C,Fast_Fade_Out_,1
10,D:\MOX\SMACK.C,Play_Cinematic_,79,D:\MOX\OTHERS\ERIC.C,Set_Fade_Percent_,2
10,D:\MOX\SMACK.C,Play_Cinematic_,79,D:\MOX\OTHERS\ERIC.C,Set_Fade_Speed_Percent_,1
10,D:\MOX\SMACK.C,Play_Cinematic_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,2
10,D:\MOX\SMACK.C,Smack_Fade_,79,D:\MOX\OTHERS\ERIC.C,Get_Fade_Percent_,2
12,D:\MOX\COUNCIL.C,Check_For_Council_Meeting_,12,D:\MOX\COUNCIL.C,Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Control_Main_Council_Screen_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
12,D:\MOX\COUNCIL.C,Control_Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,12,D:\MOX\COUNCIL.C,Control_Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,12,D:\MOX\COUNCIL.C,Council_Player_Voted_Winner_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,12,D:\MOX\COUNCIL.C,Get_Council_Message_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,16,D:\MOX\JIM.C,Get_Text_Message_,3
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,27,D:\MOX\DIPLOMAC.C,Break_Research_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,27,D:\MOX\DIPLOMAC.C,Break_Trade_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,27,D:\MOX\DIPLOMAC.C,Break_Treaties_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,27,D:\MOX\DIPLOMAC.C,Break_Tribute_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,27,D:\MOX\DIPLOMAC.C,Declare_War_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,79,D:\MOX\OTHERS\ERIC.C,Play_Diplomatic_Win_Flic_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,102,D:\MOX\OTHERS\COLCALC.C,Do_Surrenders_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,102,D:\MOX\OTHERS\COLCALC.C,May_Surrender_Empire_,1
12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,102,D:\MOX\OTHERS\COLCALC.C,Surrender_Empire_,1
12,D:\MOX\COUNCIL.C,Council_Finished_Voting_,12,D:\MOX\COUNCIL.C,Control_Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Council_Finished_Voting_,12,D:\MOX\COUNCIL.C,Get_Council_Message_,1
12,D:\MOX\COUNCIL.C,Council_Player_Vote_,12,D:\MOX\COUNCIL.C,Council_Vote_Result_,1
12,D:\MOX\COUNCIL.C,Council_Player_Vote_,16,D:\MOX\JIM.C,Decode_Text_Stat_,1
12,D:\MOX\COUNCIL.C,Council_Player_Vote_,16,D:\MOX\JIM.C,Get_Text_Message_,4
12,D:\MOX\COUNCIL.C,Council_Player_Voted_Winner_,12,D:\MOX\COUNCIL.C,Drive_Council_Player_Voted_Winner_,1
12,D:\MOX\COUNCIL.C,Council_Vote_Result_,12,D:\MOX\COUNCIL.C,Control_Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Council_Vote_Result_,12,D:\MOX\COUNCIL.C,Get_Council_Message_,1
12,D:\MOX\COUNCIL.C,Council_Vote_Result_,27,D:\MOX\DIPLOMAC.C,Change_Relations_,6
12,D:\MOX\COUNCIL.C,Council_Votes_,12,D:\MOX\COUNCIL.C,Council_Player_Vote_,1
12,D:\MOX\COUNCIL.C,Council_Votes_,12,D:\MOX\COUNCIL.C,Council_Vote_Result_,3
12,D:\MOX\COUNCIL.C,Council_Votes_,12,D:\MOX\COUNCIL.C,Vote_Check_,2
12,D:\MOX\COUNCIL.C,Draw_Council_Player_Voted_Winner_,16,D:\MOX\JIM.C,Play_Streaming_Music_,1
12,D:\MOX\COUNCIL.C,Draw_Council_Player_Voted_Winner_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
12,D:\MOX\COUNCIL.C,Draw_Council_Player_Voted_Winner_,122,D:\MOX\BILL.C,_Get_Paragraph_Max_Height_,1
12,D:\MOX\COUNCIL.C,Draw_Council_Player_Voted_Winner_,122,D:\MOX\BILL.C,_Print_Paragraph_,1
12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,16,D:\MOX\JIM.C,Decode_Text_Name_And_Stat_,1
12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,16,D:\MOX\JIM.C,Decode_Text_Race_And_Name_,1
12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,16,D:\MOX\JIM.C,Play_Streaming_Music_,1
12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,122,D:\MOX\BILL.C,_Get_Paragraph_Max_Height_,1
12,D:\MOX\COUNCIL.C,Draw_Main_Council_Screen_,122,D:\MOX\BILL.C,_Print_Paragraph_,1
12,D:\MOX\COUNCIL.C,Drive_Council_Player_Voted_Winner_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
12,D:\MOX\COUNCIL.C,Drive_Council_Player_Voted_Winner_,12,D:\MOX\COUNCIL.C,Draw_Council_Player_Voted_Winner_,1
12,D:\MOX\COUNCIL.C,Drive_Council_Player_Voted_Winner_,12,D:\MOX\COUNCIL.C,Get_Player_Voted_Winner_Message_,1
12,D:\MOX\COUNCIL.C,Get_Council_Message_,16,D:\MOX\JIM.C,Decode_Text_Name_And_Name_,1
12,D:\MOX\COUNCIL.C,Get_Council_Message_,16,D:\MOX\JIM.C,Decode_Text_Name_And_Stat_,1
12,D:\MOX\COUNCIL.C,Get_Council_Message_,16,D:\MOX\JIM.C,Decode_Text_Race_And_Name_,2
12,D:\MOX\COUNCIL.C,Get_Council_Message_,16,D:\MOX\JIM.C,Get_Text_Message_,7
12,D:\MOX\COUNCIL.C,Load_Council_Text_Messages_,16,D:\MOX\JIM.C,Get_Text_Message_,4
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,1,L:\MOX\MOX2.C,Get_Auto_Function_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,1,L:\MOX\MOX2.C,Put_Auto_Function_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Control_Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Council_Accept_Ruling_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Council_Finished_Voting_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Council_Votes_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Get_Council_Message_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Reload_Main_Council_Screen_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,16,D:\MOX\JIM.C,Play_Background_Music_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,16,D:\MOX\JIM.C,Play_Streaming_Music_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,55,D:\MOX\OTHERS\MISC.C,Fade_Into_Screen_,1
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,79,D:\MOX\OTHERS\ERIC.C,Fast_Fade_Out_,2
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,79,D:\MOX\OTHERS\ERIC.C,Set_Fade_Percent_,2
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,79,D:\MOX\OTHERS\ERIC.C,Set_Fade_Speed_Percent_,2
12,D:\MOX\COUNCIL.C,Main_Council_Screen_,117,D:\MOX\OTHERS\RUSS.C,Release_All_Blocks_,1
12,D:\MOX\COUNCIL.C,Reload_Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Calc_Council_Vote_,1
12,D:\MOX\COUNCIL.C,Reload_Main_Council_Screen_,12,D:\MOX\COUNCIL.C,Load_Council_Text_Messages_,1
12,D:\MOX\COUNCIL.C,Reload_Main_Council_Screen_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,4
12,D:\MOX\COUNCIL.C,Vote_Check_,47,D:\MOX\OTHERS\HACCESS.C,Orion_Owner_,1
14,D:\MOX\DIP-SCRN.C,Accepted_Npc_Demand_Resolution_,27,D:\MOX\DIPLOMAC.C,Change_Relations_,1
14,D:\MOX\DIP-SCRN.C,Add_Diplomacy_Turn_Summary_Messages_,110,D:\MOX\OTHERS\MSG.C,Add_Alliance_Msg_,1
14,D:\MOX\DIP-SCRN.C,Add_Diplomacy_Turn_Summary_Messages_,110,D:\MOX\OTHERS\MSG.C,Add_Nonaggression_Msg_,1
14,D:\MOX\DIP-SCRN.C,Add_Diplomacy_Turn_Summary_Messages_,110,D:\MOX\OTHERS\MSG.C,Add_Peace_Msg_,1
14,D:\MOX\DIP-SCRN.C,Add_Diplomacy_Turn_Summary_Messages_,110,D:\MOX\OTHERS\MSG.C,Add_War_Msg_,1
14,D:\MOX\DIP-SCRN.C,Check_Better_Offer_Available_,14,D:\MOX\DIP-SCRN.C,Check_Surrender_System_,1
14,D:\MOX\DIP-SCRN.C,Check_Better_Offer_Available_,14,D:\MOX\DIP-SCRN.C,Get_Diplomacy_Tech_List_,1
14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Listen_Mode_,1
14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Load_New_Ambassador_,2
14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Get_Human_Treaty_Choice_,1
14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Get_Listen_Mode_Message_,1
14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,112,D:\MOX\OTHERS\NETMOX.C,Mox_Send_Message_,1
14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
14,D:\MOX\DIP-SCRN.C,Check_Surrender_System_,102,D:\MOX\OTHERS\COLCALC.C,May_Surrender_Star_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_,14,D:\MOX\DIP-SCRN.C,Setup_Diplomacy_Help_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Display_Response_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Load_New_Ambassador_,2
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,14,D:\MOX\DIP-SCRN.C,Get_Human_Break_Treaty_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Break_Research_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Break_Trade_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Break_Treaties_,2
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Break_Tribute_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Get_Break_Research_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Get_Break_Trade_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Get_Break_Treaty_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,27,D:\MOX\DIPLOMAC.C,Get_Break_Tribute_Treaty_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,112,D:\MOX\OTHERS\NETMOX.C,Mox_Send_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Break_Treaty_Resolution_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Chat_,14,D:\MOX\DIP-SCRN.C,Setup_Full_Screen_Diplomacy_Help_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Chat_,112,D:\MOX\OTHERS\NETMOX.C,Mox_Send_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Chat_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Display_Response_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Generic_List_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Load_New_Ambassador_,2
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,14,D:\MOX\DIP-SCRN.C,Get_Human_Declare_War_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,14,D:\MOX\DIP-SCRN.C,Setup_Full_Screen_Diplomacy_Help_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,16,D:\MOX\JIM.C,Get_Text_Message_,2
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,27,D:\MOX\DIPLOMAC.C,Adjust_Diplomat_Modifiers_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,27,D:\MOX\DIPLOMAC.C,Declare_War_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,27,D:\MOX\DIPLOMAC.C,Get_Declare_War_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,112,D:\MOX\OTHERS\NETMOX.C,Mox_Send_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Declare_War_Resolution_,117,D:\MOX\OTHERS\RUSS.C,Mox_Update_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Check_Surrender_System_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Generic_Exchange_Tech_List_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Generic_List_,3
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Give_In_To_Demand_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Diplomacy_System_Display_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Get_Diplomacy_Demand_Treaty_List_,3
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Get_Human_Demand_Response_,9
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,14,D:\MOX\DIP-SCRN.C,Setup_Diplomacy_Help_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,16,D:\MOX\JIM.C,Get_Text_Message_,3
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,17,D:\MOX\NPCDIPLO.C,Get_Differential_Tech_List_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,27,D:\MOX\DIPLOMAC.C,Adjust_Diplomat_Modifiers_,9
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,27,D:\MOX\DIPLOMAC.C,Get_Demand_Response_,9
14,D:\MOX\DIP-SCRN.C,Diplomacy_Demand_,119,D:\MOX\OTHERS\SHIPMOVE.C,Player_Has_Ships_Pestering_Other_Player_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Determine_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Check_Human_Treaty_Proposal_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Determine_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Human_Need_Better_Offer_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Determine_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Need_Better_Offer_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Determine_Treaty_Proposal_,14,D:\MOX\DIP-SCRN.C,Get_Human_Form_Treaty_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Determine_Treaty_Proposal_,17,D:\MOX\NPCDIPLO.C,NPC_Message_Rejection_Check_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Determine_Treaty_Proposal_,27,D:\MOX\DIPLOMAC.C,Check_Treaty_Proposal_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Display_Response_,1,L:\MOX\MOX2.C,_TOGGLE_PAGES_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Display_Response_,14,D:\MOX\DIP-SCRN.C,Draw_Diplomacy_Synch_Mode_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Generic_Exchange_Tech_List_,2
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Generic_List_,3
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Listen_Mode_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Diplomacy_Load_New_Ambassador_,2
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Get_Human_Tech_Exchange_Accept_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Get_Human_Tech_Exchange_Decline_Message_,1
14,D:\MOX\DIP-SCRN.C,Diplomacy_Exchange_Technology_,14,D:\MOX\DIP-SCRN.C,Get_Human_Tech_Exchange_First_Message_,1
